totim,time_step,stress_period,name,ZONE_1
8095.0,0,266,FROM_CONSTANT_HEAD,31440.691
8095.0,0,266,FROM_DRAINS,0.0
8095.0,0,266,FROM_RECHARGE,271379.0
8095.0,0,266,FROM_ZONE_0,0.0
8095.0,0,266,FROM_ZONE_1,0.0
8095.0,0,266,TOTAL_IN,493332.53
8095.0,0,266,TO_STORAGE,1425.5049
8095.0,0,266,TO_CONSTANT_HEAD,0.0
8095.0,0,266,TO_DRAINS,48562.78
8095.0,0,266,TO_RECHARGE,0.0
8095.0,0,266,TO_ZONE_0,0.0
8095.0,0,266,TO_ZONE_1,0.0
8095.0,0,266,TOTAL_OUT,49988.285
8095.0,0,266,IN-OUT,443344.25
8095.0,0,266,PERCENT_DISCREPANCY,163.19795
8126.0,0,267,FROM_STORAGE,181566.97
8126.0,0,267,FROM_CONSTANT_HEAD,31445.654
8126.0,0,267,FROM_DRAINS,0.0
8126.0,0,267,FROM_RECHARGE,271379.0
8126.0,0,267,FROM_ZONE_0,0.0
8126.0,0,267,FROM_ZONE_1,0.0
8126.0,0,267,TOTAL_IN,484391.62
8126.0,0,267,TO_STORAGE,4719.937
8126.0,0,267,TO_CONSTANT_HEAD,0.0
8126.0,0,267,TO_DRAINS,48427.85
8126.0,0,267,TO_RECHARGE,0.0
8126.0,0,267,TO_ZONE_0,0.0
8126.0,0,267,TO_ZONE_1,0.0
8126.0,0,267,TOTAL_OUT,53147.79
8126.0,0,267,IN-OUT,431243.84
8126.0,0,267,PERCENT_DISCREPANCY,160.45105
8156.0,0,268,FROM_STORAGE,168504.75
8156.0,0,268,FROM_CONSTANT_HEAD,31450.326
8156.0,0,268,FROM_DRAINS,0.0
8156.0,0,268,FROM_RECHARGE,271379.0
8156.0,0,268,FROM_ZONE_0,0.0
8156.0,0,268,FROM_ZONE_1,0.0
8156.0,0,268,TOTAL_IN,471334.06
8156.0,0,268,TO_STORAGE,7951.673
8156.0,0,268,TO_CONSTANT_HEAD,0.0
8156.0,0,268,TO_DRAINS,48283.625
8156.0,0,268,TO_RECHARGE,0.0
8156.0,0,268,TO_ZONE_0,0.0
8156.0,0,268,TO_ZONE_1,0.0
8156.0,0,268,TOTAL_OUT,56235.297
8156.0,0,268,IN-OUT,415098.75
8156.0,0,268,PERCENT_DISCREPANCY,157.36272
8187.0,0,269,FROM_STORAGE,170376.69
8187.0,0,269,FROM_CONSTANT_HEAD,31455.012
8187.0,0,269,FROM_DRAINS,0.0
8187.0,0,269,FROM_RECHARGE,271379.0
8187.0,0,269,FROM_ZONE_0,0.0
8187.0,0,269,FROM_ZONE_1,0.0
8187.0,0,269,TOTAL_IN,473210.7
8187.0,0,269,TO_STORAGE,3595.2373
8187.0,0,269,TO_CONSTANT_HEAD,0.0
8187.0,0,269,TO_DRAINS,48247.67
8187.0,0,269,TO_RECHARGE,0.0
8187.0,0,269,TO_ZONE_0,0.0
8187.0,0,269,TO_ZONE_1,0.0
8187.0,0,269,TOTAL_OUT,51842.91
8187.0,0,269,IN-OUT,421367.78
8187.0,0,269,PERCENT_DISCREPANCY,160.50467
8217.0,0,270,FROM_STORAGE,168383.84
8217.0,0,270,FROM_CONSTANT_HEAD,31459.395
8217.0,0,270,FROM_DRAINS,0.0
8217.0,0,270,FROM_RECHARGE,271379.0
8217.0,0,270,FROM_ZONE_0,0.0
8217.0,0,270,FROM_ZONE_1,0.0
8217.0,0,270,TOTAL_IN,471222.25
8217.0,0,270,TO_STORAGE,2460.4565
8217.0,0,270,TO_CONSTANT_HEAD,0.0
8217.0,0,270,TO_DRAINS,48236.01
8217.0,0,270,TO_RECHARGE,0.0
8217.0,0,270,TO_ZONE_0,0.0
8217.0,0,270,TO_ZONE_1,0.0
8217.0,0,270,TOTAL_OUT,50696.47
8217.0,0,270,IN-OUT,420525.78
8217.0,0,270,PERCENT_DISCREPANCY,161.14609
8248.0,0,271,FROM_STORAGE,165642.75
8248.0,0,271,FROM_CONSTANT_HEAD,31463.758
8248.0,0,271,FROM_DRAINS,0.0
8248.0,0,271,FROM_RECHARGE,271379.0
8248.0,0,271,FROM_ZONE_0,0.0
8248.0,0,271,FROM_ZONE_1,0.0
8248.0,0,271,TOTAL_IN,468485.5
8248.0,0,271,TO_STORAGE,1506.7771
8248.0,0,271,TO_CONSTANT_HEAD,0.0
8248.0,0,271,TO_DRAINS,48296.934
8248.0,0,271,TO_RECHARGE,0.0
8248.0,0,271,TO_ZONE_0,0.0
8248.0,0,271,TO_ZONE_1,0.0
8248.0,0,271,TOTAL_OUT,49803.71
8248.0,0,271,IN-OUT,418681.78
8248.0,0,271,PERCENT_DISCREPANCY,161.563
8279.0,0,272,FROM_STORAGE,170868.64
8279.0,0,272,FROM_CONSTANT_HEAD,31467.941
8279.0,0,272,FROM_DRAINS,0.0
8279.0,0,272,FROM_RECHARGE,271379.0
8279.0,0,272,FROM_ZONE_0,0.0
8279.0,0,272,FROM_ZONE_1,0.0
8279.0,0,272,TOTAL_IN,473715.56
8279.0,0,272,TO_STORAGE,3028.3542
8279.0,0,272,TO_CONSTANT_HEAD,0.0
8279.0,0,272,TO_DRAINS,48319.695
8279.0,0,272,TO_RECHARGE,0.0
8279.0,0,272,TO_ZONE_0,0.0
8279.0,0,272,TO_ZONE_1,0.0
8279.0,0,272,TOTAL_OUT,51348.05
8279.0,0,272,IN-OUT,422367.5
8279.0,0,272,PERCENT_DISCREPANCY,160.88242
8309.0,0,273,FROM_STORAGE,170288.14
8309.0,0,273,FROM_CONSTANT_HEAD,31471.809
8309.0,0,273,FROM_DRAINS,0.0
8309.0,0,273,FROM_RECHARGE,271379.0
8309.0,0,273,FROM_ZONE_0,0.0
8309.0,0,273,FROM_ZONE_1,0.0
8309.0,0,273,TOTAL_IN,473138.94
8309.0,0,273,TO_STORAGE,2585.6418
8309.0,0,273,TO_CONSTANT_HEAD,0.0
8309.0,0,273,TO_DRAINS,48348.754
8309.0,0,273,TO_RECHARGE,0.0
8309.0,0,273,TO_ZONE_0,0.0
8309.0,0,273,TO_ZONE_1,0.0
8309.0,0,273,TOTAL_OUT,50934.395
8309.0,0,273,IN-OUT,422204.53
8309.0,0,273,PERCENT_DISCREPANCY,161.1242
8340.0,0,274,FROM_STORAGE,166065.19
8340.0,0,274,FROM_CONSTANT_HEAD,31475.615
8340.0,0,274,FROM_DRAINS,0.0
8340.0,0,274,FROM_RECHARGE,271379.0
8340.0,0,274,FROM_ZONE_0,0.0
8340.0,0,274,FROM_ZONE_1,0.0
8340.0,0,274,TOTAL_IN,468919.8
8340.0,0,274,TO_STORAGE,1038.494
8340.0,0,274,TO_CONSTANT_HEAD,0.0
8340.0,0,274,TO_DRAINS,48046.645
8340.0,0,274,TO_RECHARGE,0.0
8340.0,0,274,TO_ZONE_0,0.0
8340.0,0,274,TO_ZONE_1,0.0
8340.0,0,274,TOTAL_OUT,49085.137
8340.0,0,274,IN-OUT,419834.7
8340.0,0,274,PERCENT_DISCREPANCY,162.09679
8370.0,0,275,FROM_STORAGE,169934.47
8370.0,0,275,FROM_CONSTANT_HEAD,31479.137
8370.0,0,275,FROM_DRAINS,0.0
8370.0,0,275,FROM_RECHARGE,271379.0
8370.0,0,275,FROM_ZONE_0,0.0
8370.0,0,275,FROM_ZONE_1,0.0
8370.0,0,275,TOTAL_IN,472792.62
8370.0,0,275,TO_STORAGE,370.2618
8370.0,0,275,TO_CONSTANT_HEAD,0.0
8370.0,0,275,TO_DRAINS,47700.12
8370.0,0,275,TO_RECHARGE,0.0
8370.0,0,275,TO_ZONE_0,0.0
8370.0,0,275,TO_ZONE_1,0.0
8370.0,0,275,TOTAL_OUT,48070.383
8370.0,0,275,IN-OUT,424722.25
8370.0,0,275,PERCENT_DISCREPANCY,163.08405
8401.0,0,276,FROM_STORAGE,180436.08
8401.0,0,276,FROM_CONSTANT_HEAD,31482.623
8401.0,0,276,FROM_DRAINS,0.0
8401.0,0,276,FROM_RECHARGE,271379.0
8401.0,0,276,FROM_ZONE_0,0.0
8401.0,0,276,FROM_ZONE_1,0.0
8401.0,0,276,TOTAL_IN,483297.7
8401.0,0,276,TO_STORAGE,679.5192
8401.0,0,276,TO_CONSTANT_HEAD,0.0
8401.0,0,276,TO_DRAINS,47240.1
8401.0,0,276,TO_RECHARGE,0.0
8401.0,0,276,TO_ZONE_0,0.0
8401.0,0,276,TO_ZONE_1,0.0
8401.0,0,276,TOTAL_OUT,47919.62
8401.0,0,276,IN-OUT,435378.06
8401.0,0,276,PERCENT_DISCREPANCY,163.91713
8432.0,0,277,FROM_STORAGE,188382.48
8432.0,0,277,FROM_CONSTANT_HEAD,31485.996
8432.0,0,277,FROM_DRAINS,0.0
8432.0,0,277,FROM_RECHARGE,271379.0
8432.0,0,277,FROM_ZONE_0,0.0
8432.0,0,277,FROM_ZONE_1,0.0
8432.0,0,277,TOTAL_IN,491247.5
8432.0,0,277,TO_STORAGE,206.51093
8432.0,0,277,TO_CONSTANT_HEAD,0.0
8432.0,0,277,TO_DRAINS,46964.902
8432.0,0,277,TO_RECHARGE,0.0
8432.0,0,277,TO_ZONE_0,0.0
8432.0,0,277,TO_ZONE_1,0.0
8432.0,0,277,TOTAL_OUT,47171.414
8432.0,0,277,IN-OUT,444076.1
8432.0,0,277,PERCENT_DISCREPANCY,164.9556
8461.0,0,278,FROM_STORAGE,193633.9
8461.0,0,278,FROM_CONSTANT_HEAD,31489.066
8461.0,0,278,FROM_DRAINS,0.0
8461.0,0,278,FROM_RECHARGE,271379.0
8461.0,0,278,FROM_ZONE_0,0.0
8461.0,0,278,FROM_ZONE_1,0.0
8461.0,0,278,TOTAL_IN,496501.97
8461.0,0,278,TO_STORAGE,268.27362
8461.0,0,278,TO_CONSTANT_HEAD,0.0
8461.0,0,278,TO_DRAINS,46678.15
8461.0,0,278,TO_RECHARGE,0.0
8461.0,0,278,TO_ZONE_0,0.0
8461.0,0,278,TO_ZONE_1,0.0
8461.0,0,278,TOTAL_OUT,46946.42
8461.0,0,278,IN-OUT,449555.56
8461.0,0,278,PERCENT_DISCREPANCY,165.44554
8492.0,0,279,FROM_STORAGE,187378.69
8492.0,0,279,FROM_CONSTANT_HEAD,31492.262
8492.0,0,279,FROM_DRAINS,0.0
8492.0,0,279,FROM_RECHARGE,271379.0
8492.0,0,279,FROM_ZONE_0,0.0
8492.0,0,279,FROM_ZONE_1,0.0
8492.0,0,279,TOTAL_IN,490249.94
8492.0,0,279,TO_STORAGE,1386.5001
8492.0,0,279,TO_CONSTANT_HEAD,0.0
8492.0,0,279,TO_DRAINS,46577.98
8492.0,0,279,TO_RECHARGE,0.0
8492.0,0,279,TO_ZONE_0,0.0
8492.0,0,279,TO_ZONE_1,0.0
8492.0,0,279,TOTAL_OUT,47964.48
8492.0,0,279,IN-OUT,442285.47
8492.0,0,279,PERCENT_DISCREPANCY,164.35289
8522.0,0,280,FROM_STORAGE,176356.3
8522.0,0,280,FROM_CONSTANT_HEAD,31495.281
8522.0,0,280,FROM_DRAINS,0.0
8522.0,0,280,FROM_RECHARGE,271379.0
8522.0,0,280,FROM_ZONE_0,0.0
8522.0,0,280,FROM_ZONE_1,0.0
8522.0,0,280,TOTAL_IN,479230.56
8522.0,0,280,TO_STORAGE,2281.6763
8522.0,0,280,TO_CONSTANT_HEAD,0.0
8522.0,0,280,TO_DRAINS,46469.633
8522.0,0,280,TO_RECHARGE,0.0
8522.0,0,280,TO_ZONE_0,0.0
8522.0,0,280,TO_ZONE_1,0.0
8522.0,0,280,TOTAL_OUT,48751.31
8522.0,0,280,IN-OUT,430479.25
8522.0,0,280,PERCENT_DISCREPANCY,163.06592
8553.0,0,281,FROM_STORAGE,176592.12
8553.0,0,281,FROM_CONSTANT_HEAD,31498.314
8553.0,0,281,FROM_DRAINS,0.0
8553.0,0,281,FROM_RECHARGE,271379.0
8553.0,0,281,FROM_ZONE_0,0.0
8553.0,0,281,FROM_ZONE_1,0.0
8553.0,0,281,TOTAL_IN,479469.44
8553.0,0,281,TO_STORAGE,4051.7698
8553.0,0,281,TO_CONSTANT_HEAD,0.0
8553.0,0,281,TO_DRAINS,46470.156
8553.0,0,281,TO_RECHARGE,0.0
8553.0,0,281,TO_ZONE_0,0.0
8553.0,0,281,TO_ZONE_1,0.0
8553.0,0,281,TOTAL_OUT,50521.926
8553.0,0,281,IN-OUT,428947.5
8553.0,0,281,PERCENT_DISCREPANCY,161.86963
8583.0,0,282,FROM_STORAGE,168893.44
8583.0,0,282,FROM_CONSTANT_HEAD,31501.156
8583.0,0,282,FROM_DRAINS,0.0
8583.0,0,282,FROM_RECHARGE,271379.0
8583.0,0,282,FROM_ZONE_0,0.0
8583.0,0,282,FROM_ZONE_1,0.0
8583.0,0,282,TOTAL_IN,471773.6
8583.0,0,282,TO_STORAGE,3299.482
8583.0,0,282,TO_CONSTANT_HEAD,0.0
8583.0,0,282,TO_DRAINS,46498.797
8583.0,0,282,TO_RECHARGE,0.0
8583.0,0,282,TO_ZONE_0,0.0
8583.0,0,282,TO_ZONE_1,0.0
8583.0,0,282,TOTAL_OUT,49798.277
8583.0,0,282,IN-OUT,421975.3
8583.0,0,282,PERCENT_DISCREPANCY,161.80908
8614.0,0,283,FROM_STORAGE,165066.6
8614.0,0,283,FROM_CONSTANT_HEAD,31503.979
8614.0,0,283,FROM_DRAINS,0.0
8614.0,0,283,FROM_RECHARGE,271379.0
8614.0,0,283,FROM_ZONE_0,0.0
8614.0,0,283,FROM_ZONE_1,0.0
8614.0,0,283,TOTAL_IN,467949.56
8614.0,0,283,TO_STORAGE,2649.514
8614.0,0,283,TO_CONSTANT_HEAD,0.0
8614.0,0,283,TO_DRAINS,46599.086
8614.0,0,283,TO_RECHARGE,0.0
8614.0,0,283,TO_ZONE_0,0.0
8614.0,0,283,TO_ZONE_1,0.0
8614.0,0,283,TOTAL_OUT,49248.6
8614.0,0,283,IN-OUT,418700.97
8614.0,0,283,PERCENT_DISCREPANCY,161.91124
8645.0,0,284,FROM_STORAGE,189335.25
8645.0,0,284,FROM_CONSTANT_HEAD,31506.672
8645.0,0,284,FROM_DRAINS,0.0
8645.0,0,284,FROM_RECHARGE,271379.0
8645.0,0,284,FROM_ZONE_0,0.0
8645.0,0,284,FROM_ZONE_1,0.0
8645.0,0,284,TOTAL_IN,492220.94
8645.0,0,284,TO_STORAGE,3780.2258
8645.0,0,284,TO_CONSTANT_HEAD,0.0
8645.0,0,284,TO_DRAINS,46650.836
8645.0,0,284,TO_RECHARGE,0.0
8645.0,0,284,TO_ZONE_0,0.0
8645.0,0,284,TO_ZONE_1,0.0
8645.0,0,284,TOTAL_OUT,50431.062
8645.0,0,284,IN-OUT,441789.88
8645.0,0,284,PERCENT_DISCREPANCY,162.82622
8675.0,0,285,FROM_STORAGE,181561.7
8675.0,0,285,FROM_CONSTANT_HEAD,31509.152
8675.0,0,285,FROM_DRAINS,0.0
8675.0,0,285,FROM_RECHARGE,271379.0
8675.0,0,285,FROM_ZONE_0,0.0
8675.0,0,285,FROM_ZONE_1,0.0
8675.0,0,285,TOTAL_IN,484449.88
8675.0,0,285,TO_STORAGE,3717.7126
8675.0,0,285,TO_CONSTANT_HEAD,0.0
8675.0,0,285,TO_DRAINS,46691.543
8675.0,0,285,TO_RECHARGE,0.0
8675.0,0,285,TO_ZONE_0,0.0
8675.0,0,285,TO_ZONE_1,0.0
8675.0,0,285,TOTAL_OUT,50409.254
8675.0,0,285,IN-OUT,434040.62
8675.0,0,285,PERCENT_DISCREPANCY,162.30092
8706.0,0,286,FROM_STORAGE,172982.25
8706.0,0,286,FROM_CONSTANT_HEAD,31511.574
8706.0,0,286,FROM_DRAINS,0.0
8706.0,0,286,FROM_RECHARGE,271379.0
8706.0,0,286,FROM_ZONE_0,0.0
8706.0,0,286,FROM_ZONE_1,0.0
8706.0,0,286,TOTAL_IN,475872.8
8706.0,0,286,TO_STORAGE,1644.631
8706.0,0,286,TO_CONSTANT_HEAD,0.0
8706.0,0,286,TO_DRAINS,46390.316
8706.0,0,286,TO_RECHARGE,0.0
8706.0,0,286,TO_ZONE_0,0.0
8706.0,0,286,TO_ZONE_1,0.0
8706.0,0,286,TOTAL_OUT,48034.95
8706.0,0,286,IN-OUT,427837.88
8706.0,0,286,PERCENT_DISCREPANCY,163.32565
8736.0,0,287,FROM_STORAGE,195621.16
8736.0,0,287,FROM_CONSTANT_HEAD,31513.805
8736.0,0,287,FROM_DRAINS,0.0
8736.0,0,287,FROM_RECHARGE,271379.0
8736.0,0,287,FROM_ZONE_0,0.0
8736.0,0,287,FROM_ZONE_1,0.0
8736.0,0,287,TOTAL_IN,498513.97
8736.0,0,287,TO_STORAGE,228.19492
8736.0,0,287,TO_CONSTANT_HEAD,0.0
8736.0,0,287,TO_DRAINS,46038.234
8736.0,0,287,TO_RECHARGE,0.0
8736.0,0,287,TO_ZONE_0,0.0
8736.0,0,287,TO_ZONE_1,0.0
8736.0,0,287,TOTAL_OUT,46266.43
8736.0,0,287,IN-OUT,452247.53
8736.0,0,287,PERCENT_DISCREPANCY,166.0293
8767.0,0,288,FROM_STORAGE,183883.95
8767.0,0,288,FROM_CONSTANT_HEAD,31516.012
8767.0,0,288,FROM_DRAINS,0.0
8767.0,0,288,FROM_RECHARGE,271379.0
8767.0,0,288,FROM_ZONE_0,0.0
8767.0,0,288,FROM_ZONE_1,0.0
8767.0,0,288,TOTAL_IN,486778.97
8767.0,0,288,TO_STORAGE,3089.9182
8767.0,0,288,TO_CONSTANT_HEAD,0.0
8767.0,0,288,TO_DRAINS,45572.17
8767.0,0,288,TO_RECHARGE,0.0
8767.0,0,288,TO_ZONE_0,0.0
8767.0,0,288,TO_ZONE_1,0.0
8767.0,0,288,TOTAL_OUT,48662.09
8767.0,0,288,IN-OUT,438116.88
8767.0,0,288,PERCENT_DISCREPANCY,163.6471
8798.0,0,289,FROM_STORAGE,205227.38
8798.0,0,289,FROM_CONSTANT_HEAD,31518.146
8798.0,0,289,FROM_DRAINS,0.0
8798.0,0,289,FROM_RECHARGE,271379.0
8798.0,0,289,FROM_ZONE_0,0.0
8798.0,0,289,FROM_ZONE_1,0.0
8798.0,0,289,TOTAL_IN,508124.5
8798.0,0,289,TO_STORAGE,182.67343
8798.0,0,289,TO_CONSTANT_HEAD,0.0
8798.0,0,289,TO_DRAINS,45289.445
8798.0,0,289,TO_RECHARGE,0.0
8798.0,0,289,TO_ZONE_0,0.0
8798.0,0,289,TO_ZONE_1,0.0
8798.0,0,289,TOTAL_OUT,45472.117
8798.0,0,289,IN-OUT,462652.38
8798.0,0,289,PERCENT_DISCREPANCY,167.14421
8826.0,0,290,FROM_STORAGE,199773.72
8826.0,0,290,FROM_CONSTANT_HEAD,31520.031
8826.0,0,290,FROM_DRAINS,0.0
8826.0,0,290,FROM_RECHARGE,271379.0
8826.0,0,290,FROM_ZONE_0,0.0
8826.0,0,290,FROM_ZONE_1,0.0
8826.0,0,290,TOTAL_IN,502672.75
8826.0,0,290,TO_STORAGE,1093.2941
8826.0,0,290,TO_CONSTANT_HEAD,0.0
8826.0,0,290,TO_DRAINS,45017.668
8826.0,0,290,TO_RECHARGE,0.0
8826.0,0,290,TO_ZONE_0,0.0
8826.0,0,290,TO_ZONE_1,0.0
8826.0,0,290,TOTAL_OUT,46110.96
8826.0,0,290,IN-OUT,456561.78
8826.0,0,290,PERCENT_DISCREPANCY,166.39044
8857.0,0,291,FROM_STORAGE,198468.83
8857.0,0,291,FROM_CONSTANT_HEAD,31522.078
8857.0,0,291,FROM_DRAINS,0.0
8857.0,0,291,FROM_RECHARGE,271379.0
8857.0,0,291,FROM_ZONE_0,0.0
8857.0,0,291,FROM_ZONE_1,0.0
8857.0,0,291,TOTAL_IN,501369.9
8857.0,0,291,TO_STORAGE,1533.5133
8857.0,0,291,TO_CONSTANT_HEAD,0.0
8857.0,0,291,TO_DRAINS,44981.93
8857.0,0,291,TO_RECHARGE,0.0
8857.0,0,291,TO_ZONE_0,0.0
8857.0,0,291,TO_ZONE_1,0.0
8857.0,0,291,TOTAL_OUT,46515.44
8857.0,0,291,IN-OUT,454854.47
8857.0,0,291,PERCENT_DISCREPANCY,166.04001
8887.0,0,292,FROM_STORAGE,182750.9
8887.0,0,292,FROM_CONSTANT_HEAD,31524.025
8887.0,0,292,FROM_DRAINS,0.0
8887.0,0,292,FROM_RECHARGE,271379.0
8887.0,0,292,FROM_ZONE_0,0.0
8887.0,0,292,FROM_ZONE_1,0.0
8887.0,0,292,TOTAL_IN,485653.94
8887.0,0,292,TO_STORAGE,3500.3716
8887.0,0,292,TO_CONSTANT_HEAD,0.0
8887.0,0,292,TO_DRAINS,44919.35
8887.0,0,292,TO_RECHARGE,0.0
8887.0,0,292,TO_ZONE_0,0.0
8887.0,0,292,TO_ZONE_1,0.0
8887.0,0,292,TOTAL_OUT,48419.723
8887.0,0,292,IN-OUT,437234.22
8887.0,0,292,PERCENT_DISCREPANCY,163.73553
8918.0,0,293,FROM_STORAGE,179251.39
8918.0,0,293,FROM_CONSTANT_HEAD,31525.992
8918.0,0,293,FROM_DRAINS,0.0
8918.0,0,293,FROM_RECHARGE,271379.0
8918.0,0,293,FROM_ZONE_0,0.0
8918.0,0,293,FROM_ZONE_1,0.0
8918.0,0,293,TOTAL_IN,482156.38
8918.0,0,293,TO_STORAGE,6271.6694
8918.0,0,293,TO_CONSTANT_HEAD,0.0
8918.0,0,293,TO_DRAINS,44973.57
8918.0,0,293,TO_RECHARGE,0.0
8918.0,0,293,TO_ZONE_0,0.0
8918.0,0,293,TO_ZONE_1,0.0
8918.0,0,293,TOTAL_OUT,51245.24
8918.0,0,293,IN-OUT,430911.12
8918.0,0,293,PERCENT_DISCREPANCY,161.57098
8948.0,0,294,FROM_STORAGE,173949.39
8948.0,0,294,FROM_CONSTANT_HEAD,31527.842
8948.0,0,294,FROM_DRAINS,0.0
8948.0,0,294,FROM_RECHARGE,271379.0
8948.0,0,294,FROM_ZONE_0,0.0
8948.0,0,294,FROM_ZONE_1,0.0
8948.0,0,294,TOTAL_IN,476856.25
8948.0,0,294,TO_STORAGE,5400.8086
8948.0,0,294,TO_CONSTANT_HEAD,0.0
8948.0,0,294,TO_DRAINS,45030.01
8948.0,0,294,TO_RECHARGE,0.0
8948.0,0,294,TO_ZONE_0,0.0
8948.0,0,294,TO_ZONE_1,0.0
8948.0,0,294,TOTAL_OUT,50430.82
8948.0,0,294,IN-OUT,426425.44
8948.0,0,294,PERCENT_DISCREPANCY,161.74318
8979.0,0,295,FROM_STORAGE,169773.08
8979.0,0,295,FROM_CONSTANT_HEAD,31529.676
8979.0,0,295,FROM_DRAINS,0.0
8979.0,0,295,FROM_RECHARGE,271379.0
8979.0,0,295,FROM_ZONE_0,0.0
8979.0,0,295,FROM_ZONE_1,0.0
8979.0,0,295,TOTAL_IN,472681.75
8979.0,0,295,TO_STORAGE,5501.7607
8979.0,0,295,TO_CONSTANT_HEAD,0.0
8979.0,0,295,TO_DRAINS,45163.0
8979.0,0,295,TO_RECHARGE,0.0
8979.0,0,295,TO_ZONE_0,0.0
8979.0,0,295,TO_ZONE_1,0.0
8979.0,0,295,TOTAL_OUT,50664.76
8979.0,0,295,IN-OUT,422017.0
8979.0,0,295,PERCENT_DISCREPANCY,161.27632
9010.0,0,296,FROM_STORAGE,181032.48
9010.0,0,296,FROM_CONSTANT_HEAD,31531.422
9010.0,0,296,FROM_DRAINS,0.0
9010.0,0,296,FROM_RECHARGE,271379.0
9010.0,0,296,FROM_ZONE_0,0.0
9010.0,0,296,FROM_ZONE_1,0.0
9010.0,0,296,TOTAL_IN,483942.9
9010.0,0,296,TO_STORAGE,5909.06
9010.0,0,296,TO_CONSTANT_HEAD,0.0
9010.0,0,296,TO_DRAINS,45238.855
9010.0,0,296,TO_RECHARGE,0.0
9010.0,0,296,TO_ZONE_0,0.0
9010.0,0,296,TO_ZONE_1,0.0
9010.0,0,296,TOTAL_OUT,51147.914
9010.0,0,296,IN-OUT,432795.0
9010.0,0,296,PERCENT_DISCREPANCY,161.76506
9040.0,0,297,FROM_STORAGE,174358.6
9040.0,0,297,FROM_CONSTANT_HEAD,31533.012
9040.0,0,297,FROM_DRAINS,0.0
9040.0,0,297,FROM_RECHARGE,271379.0
9040.0,0,297,FROM_ZONE_0,0.0
9040.0,0,297,FROM_ZONE_1,0.0
9040.0,0,297,TOTAL_IN,477270.62
9040.0,0,297,TO_STORAGE,5154.0854
9040.0,0,297,TO_CONSTANT_HEAD,0.0
9040.0,0,297,TO_DRAINS,45308.598
9040.0,0,297,TO_RECHARGE,0.0
9040.0,0,297,TO_ZONE_0,0.0
9040.0,0,297,TO_ZONE_1,0.0
9040.0,0,297,TOTAL_OUT,50462.684
9040.0,0,297,IN-OUT,426807.94
9040.0,0,297,PERCENT_DISCREPANCY,161.75136
9071.0,0,298,FROM_STORAGE,169224.44
9071.0,0,298,FROM_CONSTANT_HEAD,31534.555
9071.0,0,298,FROM_DRAINS,0.0
9071.0,0,298,FROM_RECHARGE,271379.0
9071.0,0,298,FROM_ZONE_0,0.0
9071.0,0,298,FROM_ZONE_1,0.0
9071.0,0,298,TOTAL_IN,472138.0
9071.0,0,298,TO_STORAGE,2121.515
9071.0,0,298,TO_CONSTANT_HEAD,0.0
9071.0,0,298,TO_DRAINS,45099.055
9071.0,0,298,TO_RECHARGE,0.0
9071.0,0,298,TO_ZONE_0,0.0
9071.0,0,298,TO_ZONE_1,0.0
9071.0,0,298,TOTAL_OUT,47220.57
9071.0,0,298,IN-OUT,424917.44
9071.0,0,298,PERCENT_DISCREPANCY,163.63162
9101.0,0,299,FROM_STORAGE,182752.55
9101.0,0,299,FROM_CONSTANT_HEAD,31535.965
9101.0,0,299,FROM_DRAINS,0.0
9101.0,0,299,FROM_RECHARGE,271379.0
9101.0,0,299,FROM_ZONE_0,0.0
9101.0,0,299,FROM_ZONE_1,0.0
9101.0,0,299,TOTAL_IN,485667.5
9101.0,0,299,TO_STORAGE,324.09714
9101.0,0,299,TO_CONSTANT_HEAD,0.0
9101.0,0,299,TO_DRAINS,44841.32
9101.0,0,299,TO_RECHARGE,0.0
9101.0,0,299,TO_ZONE_0,0.0
9101.0,0,299,TO_ZONE_1,0.0
9101.0,0,299,TOTAL_OUT,45165.418
9101.0,0,299,IN-OUT,440502.1
9101.0,0,299,PERCENT_DISCREPANCY,165.96637
9132.0,0,300,FROM_STORAGE,960568.8
9132.0,0,300,FROM_CONSTANT_HEAD,31652.758
9132.0,0,300,FROM_DRAINS,0.0
9132.0,0,300,FROM_RECHARGE,271379.0
9132.0,0,300,FROM_ZONE_0,0.0
9132.0,0,300,FROM_ZONE_1,0.0
9132.0,0,300,TOTAL_IN,1263600.5
9132.0,0,300,TO_STORAGE,41483.29
9132.0,0,300,TO_CONSTANT_HEAD,0.0
9132.0,0,300,TO_DRAINS,43499.152
9132.0,0,300,TO_RECHARGE,0.0
9132.0,0,300,TO_ZONE_0,0.0
9132.0,0,300,TO_ZONE_1,0.0
9132.0,0,300,TOTAL_OUT,84982.44
9132.0,0,300,IN-OUT,1178618.0
9132.0,0,300,PERCENT_DISCREPANCY,174.79355
9163.0,0,301,FROM_STORAGE,920435.1
9163.0,0,301,FROM_CONSTANT_HEAD,31811.117
9163.0,0,301,FROM_DRAINS,0.0
9163.0,0,301,FROM_RECHARGE,271379.0
9163.0,0,301,FROM_ZONE_0,0.0
9163.0,0,301,FROM_ZONE_1,0.0
9163.0,0,301,TOTAL_IN,1223625.2
9163.0,0,301,TO_STORAGE,16160.59
9163.0,0,301,TO_CONSTANT_HEAD,0.0
9163.0,0,301,TO_DRAINS,41431.902
9163.0,0,301,TO_RECHARGE,0.0
9163.0,0,301,TO_ZONE_0,0.0
9163.0,0,301,TO_ZONE_1,0.0
